seconds_remaining,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost_amount,p0_team,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost_amount,p1_team,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost_amount,p2_team,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost_amount,p3_team,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost_amount,p4_team,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost_amount,p5_team,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_hit_team_num,p0_alive,p1_alive,p2_alive,p3_alive,p4_alive,p5_alive,p0_forward_x,p0_forward_y,p0_forward_z,p1_forward_x,p1_forward_y,p1_forward_z,p2_forward_x,p2_forward_y,p2_forward_z,p3_forward_x,p3_forward_y,p3_forward_z,p4_forward_x,p4_forward_y,p4_forward_z,p5_forward_x,p5_forward_y,p5_forward_z,boost_pad_0_respawn,boost_pad_1_respawn,boost_pad_2_respawn,boost_pad_3_respawn,boost_pad_4_respawn,boost_pad_5_respawn,team_0_goal_prev_5s,team_1_goal_prev_5s,p0_dist_to_ball,p1_dist_to_ball,p2_dist_to_ball,p3_dist_to_ball,p4_dist_to_ball,p5_dist_to_ball
130,3677.83,2402.28,89.78,922.44,1211.73,316.79,50.2,0,1713.63,1852.21,80.91,-1140.61,-1950.65,-153.63,99.22,0,1834.5,4996.91,26.77,578.76,873.43,208.01,64.71,0,1551.64,4317.73,17.01,811.12,-290.25,0.3,0.0,1,355.52,5288.7,17.01,30.7,-14.99,0.25,70.98,1,1835.95,5103.32,224.03,418.85,-4.8,434.96,96.86,1,3786.93,2840.75,167.37,-322.32,-1119.08,90.6,1.0,1,1,1,1,1,1,0.5692226,0.814179,0.11444686,-0.7045192,-0.6371668,0.31252366,0.49163067,0.8342277,0.24972673,0.9485232,-0.31670758,-0.0,0.8638079,-0.5038214,-0.0,0.6981821,0.0130145615,0.7158019,0.970001220703125,0.0,1.8400115966796875,4.8899993896484375,0.0,8.57000732421875,0,0,458.45,2298.53,2912.18,2683.39,4217.78,2988.1
130,3833.84,2593.52,129.76,971.16,1018.1,145.37,43.84,0,1435.61,1380.46,24.94,-1198.37,-1918.75,-279.98,99.22,0,1917.13,5078.48,84.55,659.59,388.3,586.56,64.71,0,1795.77,4304.09,17.01,957.84,206.51,0.29,12.16,1,362.18,5284.95,17.01,89.56,-51.82,0.25,70.98,1,1916.2,5102.98,346.42,269.04,-0.13,534.11,96.86,1,3679.95,2821.82,212.47,-971.48,1579.53,500.95,0.0,1,1,1,1,1,1,0.5467903,0.83654934,0.034723174,-0.63053894,-0.7760174,0.014747126,0.6349537,0.3663733,0.68015033,0.966298,0.2574261,-0.0,0.8638079,-0.5038214,-0.0,0.40877348,0.011851407,0.912559,0.7599945068359375,0.0,1.6300048828125,4.67999267578125,0.0,8.360000610351562,0,0,287.48,2673.9,2866.43,2405.3,4136.76,2886.6
129,4049.1,2844.62,152.89,550.76,1173.64,213.8,37.65,0,1193.38,1047.25,16.72,-1310.05,-1820.06,6.26,99.22,0,2115.0,5103.75,208.78,953.86,-7.92,341.25,64.71,0,1933.76,4357.18,17.01,855.01,495.74,0.31,12.16,1,390.23,5268.69,17.01,269.89,-156.18,0.25,70.98,1,1953.86,5102.98,427.2,245.68,-0.13,536.34,96.86,1,3486.28,3136.74,298.82,-965.48,1569.92,368.17,0.0,1,1,1,1,1,1,0.12310284,0.9712339,-0.20383921,-0.5808055,-0.81404245,-0.0,0.9426769,-0.0024007012,0.33369803,0.7834808,0.6214159,-0.0,0.8638079,-0.5038214,-0.0,0.39150482,0.0,0.920176,0.55999755859375,0.0,1.4300079345703125,4.4799957275390625,0.0,8.160003662109375,0,0,650.69,3114.95,2399.51,1994.8,3769.64,2496.18
129,4048.13,3036.35,144.54,-194.25,1083.65,-328.72,37.65,0,1000.21,689.98,17.01,-758.34,-2060.86,0.29,99.22,0,2302.89,5103.01,233.45,1068.88,-0.86,-71.51,64.71,0,2081.33,4526.29,17.01,289.92,485.51,0.29,12.16,1,488.71,5211.71,17.01,447.98,-259.25,0.25,70.98,1,1990.94,5102.98,489.9,-48.64,-0.14,-71.13,96.86,1,3285.81,3462.74,360.62,-959.23,1559.92,230.75,0.0,1,1,1,1,1,1,-0.20534675,0.896113,-0.39346433,-0.2800001,-0.96000004,-0.0,0.9963641,0.0,-0.08519693,0.43736544,0.8992839,-0.0,0.8638079,-0.5038214,-0.0,0.50962555,0.0069948304,0.8603679,0.3499908447265625,0.0,1.220001220703125,4.269989013671875,0.0,7.9499969482421875,0,0,899.79,3609.74,1916.45,1643.16,3316.74,2093.75
129,3891.96,3275.61,23.44,-969.29,609.98,-250.82,37.65,0,959.21,128.44,17.01,571.42,-1836.23,0.32,100.0,0,2548.08,5101.74,167.48,1121.32,-46.99,-407.29,64.71,0,2118.97,4585.06,71.37,191.53,291.27,400.97,12.16,1,565.86,5167.06,17.01,360.81,-208.8,0.25,70.98,1,1998.95,5102.98,490.21,120.5,-0.11,74.89,96.86,1,3062.82,3825.39,395.96,-952.23,1548.72,77.85,0.0,1,1,1,1,1,1,-0.8758799,0.4482491,-0.17862558,0.45673662,-0.88960195,-0.0,0.9414978,-0.032782502,-0.33542106,0.6117001,0.79063696,0.026760634,0.8638079,-0.5038214,-0.0,0.57615954,0.012572936,0.81724054,0.1399993896484375,0.0,1.010009765625,4.05999755859375,0.0,7.7400054931640625,0,0,1062.31,4270.39,1395.07,1254.32,2859.81,1665.21
129,3662.58,3343.67,16.7,-1113.42,91.39,8.11,37.65,0,1178.23,-174.01,17.01,1366.91,-1098.85,0.29,100.0,0,2843.62,5017.2,84.67,1120.98,-627.13,-160.33,64.71,0,2168.18,4659.87,167.26,193.46,290.61,294.46,12.16,1,643.41,5122.19,17.01,243.32,-140.81,0.25,70.98,1,2059.27,5102.98,523.27,323.27,-0.12,126.96,96.86,1,2865.11,4146.97,397.47,-946.12,1538.77,-57.65,0.0,1,1,1,1,1,1,-0.99980015,0.019996002,-0.0,0.8310037,-0.5562669,-0.0,0.86888045,-0.4821996,-0.1119392,0.92723924,0.3093462,0.21102688,0.8638079,-0.5038214,-0.0,0.8559709,0.0,0.51702404,0.0,0.0,0.8000030517578125,3.8499908447265625,0.0,7.529998779296875,0,0,1194.25,4654.16,924.99,895.42,2455.96,1256.65
129,3453.57,3367.87,17.01,-985.14,237.26,0.29,37.65,0,1453.25,-319.51,17.01,1574.55,-487.94,0.31,100.0,0,3041.7,4878.47,79.03,1079.39,-842.92,39.73,62.97,0,2197.88,4703.62,203.84,202.5,292.34,198.57,12.16,1,681.35,5100.23,17.01,365.14,-211.31,0.25,70.98,1,2122.35,5102.98,536.17,403.88,-0.13,23.69,96.86,1,2676.49,4453.74,372.47,-940.36,1529.41,-186.83,0.0,1,1,1,1,1,1,-0.96589684,0.25892714,-0.0,0.99015254,-0.1399933,-0.0,0.79363763,-0.6063928,0.04926441,0.98774457,0.07139599,0.1387922,0.8638079,-0.5038214,-0.0,0.97759223,0.014002752,0.2100413,0.0,0.0,0.5900115966796875,3.6399993896484375,0.0,7.32000732421875,0,0,1381.78,4940.3,632.36,565.64,2127.18,869.13
128,3289.16,3443.17,17.01,-869.22,611.25,0.29,37.65,0,1734.78,-326.0,17.01,1434.27,368.48,0.31,100.0,0,3291.64,4657.09,96.16,1151.06,-1097.03,41.71,56.03,0,2294.94,4808.09,232.91,644.2,581.64,30.86,12.16,1,802.66,5030.03,17.01,588.36,-340.48,0.25,70.98,1,2238.62,5102.98,518.14,610.14,-0.14,-214.98,96.86,1,2481.24,4771.3,319.04,-934.36,1519.66,-320.55,0.0,1,1,1,1,1,1,-0.7889298,0.6144833,-0.0,0.93563664,0.35296473,-0.0,0.7389889,-0.6736307,0.010826226,0.9171655,0.23158929,-0.32430497,0.8638079,-0.5038214,-0.0,0.9638663,0.014000962,-0.2660183,0.0,0.0,0.3800048828125,3.42999267578125,0.0,7.1100006103515625,0,0,1583.63,5160.51,848.21,208.52,1725.05,456.64
128,3157.28,3589.6,17.01,-554.93,949.88,0.29,37.65,0,2007.43,-162.56,17.01,1025.24,960.97,0.26,100.0,0,3466.94,4484.95,98.62,1165.71,-1163.89,2.3,54.12,0,2377.93,4900.69,229.49,531.87,627.72,-16.65,12.16,1,960.31,4938.8,17.01,750.64,-434.39,0.25,70.98,1,2355.98,5102.98,446.82,635.75,-0.16,-563.32,96.86,1,2572.31,5006.91,375.46,771.72,1102.86,360.77,1.0,1,1,1,1,1,1,-0.44963703,0.8932114,-0.0,0.6786116,0.7344973,-0.0,0.72280246,-0.69104636,-0.0033952824,0.7786665,0.3049827,-0.54832846,0.8638079,-0.5038214,-0.0,0.7613928,0.013227685,-0.6481559,0.0,0.0,0.170013427734375,3.220001220703125,0.0,6.9000091552734375,0,0,1574.62,5212.58,1072.12,265.28,1652.78,247.23
128,3094.87,3868.93,17.01,33.39,1150.86,0.26,37.65,0,2236.39,88.98,17.01,919.36,1068.71,0.26,100.0,0,3787.95,4166.13,100.83,1151.67,-1167.46,16.31,54.12,0,2521.94,5032.99,220.67,633.62,-3.93,-55.47,12.16,1,1142.32,4832.06,17.01,802.47,-519.63,0.3,70.98,1,2502.58,5107.14,283.51,595.84,-4.39,-581.46,96.86,1,2711.48,4893.95,420.34,598.74,-672.08,117.93,1.0,1,1,1,1,1,1,0.07451401,0.99721986,-0.0,0.64617497,0.7631893,-0.0,0.7159641,-0.69800514,0.013569018,0.7964324,0.12520513,-0.59162414,0.8548858,-0.51881623,-0.0,0.689293,0.12798013,-0.7130893,0.0,0.0,0.0,3.019989013671875,0.0,6.6999969482421875,0,0,1166.33,4845.22,1338.13,308.42,1621.35,328.35
128,3104.3,4105.25,61.51,24.99,1030.53,380.74,37.07,0,2404.43,285.36,17.01,914.57,1073.13,0.26,100.0,0,3961.07,3925.2,108.39,700.42,-1451.12,99.34,54.12,0,2652.03,4993.14,214.98,658.89,-276.01,-51.46,12.16,1,1265.66,4724.43,17.01,548.51,-661.71,0.3,70.98,1,2619.17,5100.83,180.55,676.23,-68.61,-474.84,96.86,1,2830.84,4759.96,430.34,594.9,-668.0,-12.48,1.0,1,1,1,1,1,1,-0.12544021,0.99169874,0.028254095,0.64617497,0.7631893,-0.0,0.43349496,-0.899412,0.056038123,0.85331506,-0.15887247,-0.4966014,0.6119476,-0.7908983,-0.0,0.94101727,-0.06281449,-0.33247676,0.0,0.0,0.0,2.80999755859375,0.0,6.4900054931640625,0,0,799.66,4513.84,1441.49,364.32,1619.23,472.64
128,3108.24,4303.41,155.98,-0.56,1078.51,598.5,30.13,0,2552.66,495.51,17.01,693.51,1222.11,0.27,100.0,0,4038.14,3671.71,131.12,214.58,-1564.47,131.74,54.12,0,2801.8,4930.73,185.59,672.2,-278.76,-203.64,12.16,1,1331.52,4605.07,17.01,243.64,-790.95,0.3,70.98,1,2726.78,5079.36,133.75,340.91,-105.24,-70.99,96.86,1,2954.39,4621.25,413.15,591.15,-663.75,-147.31,1.0,1,1,1,1,1,1,-0.39334446,0.88819724,0.23745681,0.43736544,0.8992839,-0.0,0.119147,-0.9916239,0.049861573,0.92987555,-0.18853422,-0.3158898,0.22970378,-0.9732606,-0.0,0.98051727,-0.19462329,0.026603177,0.0,0.0,0.0,2.5999908447265625,0.0,6.279998779296875,0,0,436.84,4164.14,1468.22,413.33,1670.6,582.87
127,3103.43,4549.11,268.09,-5.98,1120.69,397.91,23.19,0,2698.43,810.25,17.01,524.97,1423.1,0.04,95.95,0,4034.35,3277.38,122.05,-184.85,-1410.68,-276.52,54.12,0,2937.52,4874.74,130.89,684.57,-281.17,-337.61,12.16,1,1318.65,4380.82,17.01,-332.44,-876.01,0.3,70.98,1,2727.06,5075.35,123.34,-206.49,30.39,-42.57,96.86,1,2962.4,4583.79,491.34,-921.77,653.73,1243.41,0.0,1,1,1,1,1,1,-0.5029838,0.39100564,0.770793,0.3252799,0.94561785,-0.0,-0.33858946,-0.83666694,-0.43051797,0.934842,-0.24875794,-0.25335717,-0.40657875,-0.9136158,-0.0,0.98068184,-0.1664139,0.10280859,0.0,0.0,0.0,2.3899993896484375,0.0,6.07000732421875,0,0,266.33,3812.38,1729.79,463.89,1722.82,657.6
127,3092.46,4757.81,344.75,-112.57,1136.2,436.33,16.25,0,2750.45,1013.18,17.01,238.18,1590.02,0.18,92.16,0,3949.32,3068.75,45.34,-766.53,-817.06,-417.5,54.12,0,3027.17,4836.38,83.39,608.07,-307.36,-279.03,12.16,1,1253.44,4270.93,17.01,-622.34,-761.97,0.3,70.98,1,2666.25,5083.86,113.73,-442.17,18.97,-63.65,96.86,1,2786.26,4708.71,716.5,-916.25,649.82,1111.85,0.0,1,1,1,1,1,1,-0.622376,-0.18063842,0.76158905,0.102522634,0.9947307,-0.0,-0.80767536,-0.42422348,-0.40950593,0.9150778,-0.3908332,-0.09940844,-0.6603693,-0.75094104,-0.0,0.9828163,-0.067587376,0.17176788,0.0,0.0,0.0,2.17999267578125,0.0,5.8600006103515625,0,0,484.11,3761.32,2119.58,689.32,1740.83,720.05
127,3050.55,4948.74,426.41,-590.45,566.36,466.24,9.32,0,2707.33,1411.62,17.01,-540.91,1430.87,0.28,92.16,0,3703.48,2985.62,16.18,-1110.59,32.0,16.72,54.12,0,3172.19,4729.15,65.8,521.55,-570.97,-20.92,12.16,1,1033.76,4131.54,17.01,-1016.75,-284.88,0.3,70.98,1,2549.71,5080.69,91.31,-657.78,-65.4,-157.0,96.86,1,2588.43,4849.01,940.76,-910.01,645.4,964.04,0.0,1,1,1,1,1,1,-0.8175734,-0.12764053,0.5614994,-0.41283444,0.91080606,-0.0,-0.99681526,0.07974522,0.0,0.7041014,-0.7097181,-0.023269437,-0.9752266,-0.22120844,-0.0,0.9700699,0.10198633,0.22037046,0.0,0.0,0.0,1.9799957275390625,0.0,5.660003662109375,0,0,698.61,3561.33,2360.17,1058.63,1945.53,881.33
127,2865.27,5053.97,577.24,-866.22,302.41,670.25,2.38,0,2501.23,1702.41,17.01,-1102.21,947.35,0.28,92.16,0,3498.42,3023.36,24.52,-1133.29,306.59,304.44,54.12,0,3271.54,4551.61,35.7,246.69,-879.62,-171.79,12.16,1,778.75,4094.32,17.01,-1149.78,-99.9,0.26,70.98,1,2413.86,5060.11,61.08,-821.73,-109.83,-129.35,96.86,1,2399.46,4983.01,1126.29,-904.26,641.15,822.83,0.0,1,1,1,1,1,1,-0.75489736,0.25727808,0.6032726,-0.7979733,0.6026929,-0.0,-0.9607651,0.27736312,-0.0,0.2028384,-0.96023494,-0.19184716,-0.99681526,-0.07974522,-0.0,0.9998018,0.018400034,0.007600013,0.0,0.0,0.0,1.769989013671875,0.0,5.4499969482421875,0,0,723.51,3464.56,2502.37,1461.51,2155.68,1068.09
127,2650.24,5098.87,709.17,-1167.85,98.09,611.18,0.0,0,2296.84,1821.03,17.01,-1314.19,487.47,0.28,92.16,0,3240.7,3095.45,88.5,-1152.24,322.84,219.95,54.12,0,3281.51,4393.59,16.26,-128.97,-981.23,-24.91,12.16,1,510.75,4084.44,17.01,-1216.67,94.96,0.29,70.98,1,2197.47,5056.86,61.67,-857.15,63.33,78.59,96.86,1,2243.38,4974.97,1256.09,-622.25,-382.07,451.07,0.0,1,1,1,1,1,1,-0.8956345,0.075626075,0.4383145,-0.9607651,0.27736312,-0.0,-0.94946605,0.3132585,-0.019578656,-0.188066,-0.98203266,-0.01558782,-0.99503714,0.09950372,-0.0,0.9102572,-0.30681926,-0.2780175,0.0,0.0,0.0,1.55999755859375,0.0,5.2400054931640625,0,0,692.83,3389.03,2427.04,1718.4,2308.76,1198.1
126,2445.09,5103.39,831.79,-1088.06,-6.8,696.44,0.0,0,1944.37,1869.71,17.01,-1379.95,95.08,0.27,92.16,0,3028.35,3154.99,117.29,-1163.61,326.51,99.02,54.12,0,3166.78,4158.31,17.02,-674.66,-832.48,0.2,12.16,1,259.64,4143.46,17.01,-1179.02,443.55,0.29,70.98,1,1998.16,5071.78,81.14,-904.95,63.7,104.29,96.86,1,2114.18,4895.64,1335.1,-618.25,-379.57,313.11,0.0,1,1,1,1,1,1,-0.8169613,0.017677985,0.5764214,-0.99681526,0.07974522,-0.0,-0.9165068,0.28680617,-0.27885035,-0.66952825,-0.7427866,-0.0,-0.9270535,0.37492907,-0.0,0.7520474,-0.43002665,-0.49950165,0.0,0.0,0.0,1.3499908447265625,0.0,5.029998779296875,0,0,637.17,3304.91,2312.71,1840.91,2396.34,1271.57
126,2185.67,5102.98,951.74,-1201.51,-0.17,349.86,0.0,0,1732.92,1877.9,17.01,-1032.18,2.27,0.27,92.16,0,2764.98,3228.91,121.89,-1176.91,330.42,-52.67,54.12,0,3071.38,4050.82,17.02,-501.24,-538.4,0.12,12.16,1,92.71,4233.47,17.01,-1027.16,750.57,0.29,83.14,1,1831.63,5084.33,104.03,-905.67,64.49,147.18,96.86,1,1990.93,4819.98,1383.99,-614.41,-377.17,181.49,0.0,1,1,1,1,1,1,-0.9797877,0.0,0.20004001,-0.99980015,-0.019996002,-0.0,-0.90020055,0.26631105,-0.34455392,-0.6854141,-0.72815347,-0.0,-0.76828694,0.64010566,-0.0,0.5824199,-0.4058384,-0.70433104,0.0,0.0,0.0,1.1399993896484375,0.0,4.82000732421875,0,0,552.13,3254.39,2173.37,1904.62,2411.61,1316.65
126,2003.35,5102.98,974.54,-1211.05,-0.19,-15.53,0.0,0,1612.75,1872.44,17.01,-439.16,-44.42,0.27,92.16,0,2567.94,3284.23,103.37,-1187.21,333.22,-163.48,54.12,0,3020.75,3996.95,17.02,14.51,15.26,0.12,12.16,1,-102.3,4460.8,17.01,-541.39,1066.39,0.33,83.14,1,1697.72,5093.4,130.45,-876.89,56.66,197.36,96.86,1,1863.36,4741.67,1407.02,-610.41,-374.67,45.24,0.0,1,1,1,1,1,1,-0.97680086,0.014245013,-0.2136752,-0.99503714,-0.09950372,-0.0,-0.9560987,0.274963,-0.10134406,-0.6854141,-0.72815347,-0.0,-0.18808885,0.982152,-0.0,0.39812303,-0.2869536,-0.87129545,0.0,0.0,0.0,0.92999267578125,0.0,4.6100006103515625,0,0,580.67,3198.03,2078.48,1956.08,2423.81,1334.46
126,1720.28,5102.98,824.91,-591.44,-0.21,-955.31,0.0,0,1504.09,1881.81,17.01,-476.78,139.38,0.29,92.16,0,2239.04,3376.5,33.09,-1202.54,337.28,-341.77,54.12,0,3031.07,4007.86,17.02,75.09,79.31,0.12,12.16,1,-142.12,4692.27,17.01,136.07,984.92,0.34,83.14,1,1472.63,5102.83,201.47,-745.68,10.27,314.89,96.86,1,1731.58,4660.79,1400.97,-606.25,-372.07,-95.4,0.0,1,1,1,1,1,1,-0.39645037,0.011921794,-0.91797876,-0.9707225,0.24020375,-0.0,-0.9577625,0.2764963,0.07899894,-0.6854141,-0.72815347,-0.0,0.49828386,0.86701393,-0.0,-0.082306266,0.010489987,-0.9965519,0.0,0.0,0.0,0.7299957275390625,0.0,4.410003662109375,0,0,726.3,3112.85,1943.71,2007.56,2329.61,1304.32
125,1670.72,5102.98,659.79,-106.25,-0.19,-1196.05,0.0,0,1427.38,1917.96,17.01,-529.51,336.89,0.27,92.16,0,2075.03,3430.14,16.39,-777.92,297.55,11.94,54.12,0,3046.02,4023.66,17.02,99.99,105.6,0.12,12.16,1,-59.78,4858.24,17.01,532.42,657.22,0.3,83.14,1,1353.51,5102.73,244.53,-703.38,-2.13,202.89,96.86,1,1605.71,4583.54,1366.55,-602.25,-369.57,-229.71,0.0,1,1,1,1,1,1,-0.020195894,0.019995902,-0.99959606,-0.8432,0.53760004,-0.0,-0.9270535,0.37492907,-0.0,-0.6854141,-0.72815347,-0.0,0.95488834,0.2969653,-0.0,-0.37072963,0.019691877,-0.92853206,0.0,0.0,0.0,0.519989013671875,0.0,4.1999969482421875,0,0,879.52,2993.05,1836.72,2051.63,2161.15,1261.78
125,1752.05,5102.98,333.53,682.82,-0.19,-1157.33,0.0,0,1284.93,1986.89,17.01,-742.96,223.51,0.31,92.16,0,1878.99,3510.31,95.98,-820.58,339.2,546.9,54.12,0,3057.35,4035.61,17.02,-59.17,-62.47,0.12,12.16,1,45.59,4935.29,17.01,545.63,222.98,0.31,83.14,1,1211.5,5102.99,210.11,-401.44,-0.25,-472.84,96.86,1,1480.67,4506.82,1304.22,-598.25,-367.07,-363.15,0.0,1,1,1,1,1,1,0.57615954,0.012572936,-0.81724054,-0.9607651,0.27736312,-0.0,-0.9200933,0.39169914,0.0,-0.6854141,-0.72815347,-0.0,0.9485232,-0.31670758,-0.0,-0.6329276,0.012690256,-0.774107,0.0,0.0,0.0,0.30999755859375,0.0,3.9900054931640625,0,0,1171.02,2836.42,1616.02,2089.22,1974.83,1274.73
125,1940.97,5098.88,138.96,1159.01,-117.57,-727.66,0.0,0,1122.62,1998.29,17.01,-839.68,-130.66,0.31,92.16,0,1748.04,3564.42,174.21,-860.73,353.52,452.62,51.22,0,3007.93,3999.51,17.02,-349.62,-190.06,0.16,12.16,1,167.08,4975.65,17.01,420.52,120.98,0.23,83.14,1,1149.49,5099.61,129.03,-297.06,-68.88,-381.03,96.86,1,1361.43,4433.66,1218.32,-594.43,-364.67,-490.47,0.0,1,1,1,1,1,1,0.88418967,-0.081728466,-0.45992288,-0.9752266,-0.22120844,-0.0,-0.91107804,0.3129914,0.26827836,-0.8344784,-0.5510407,-0.0,0.5380113,-0.8429376,-0.0,-0.6101486,-0.08118198,-0.78811693,0.0,0.0,0.0,0.0999908447265625,0.0,3.779998779296875,0,0,1394.06,2726.02,1412.52,2083.88,1778.59,1294.2
125,2155.41,5068.76,70.54,1358.24,-159.74,-180.88,0.0,0,932.18,1891.27,17.01,-653.59,-667.76,0.27,92.16,0,1514.22,3659.35,279.23,-1049.26,429.08,441.24,44.26,0,2931.01,3971.83,17.02,-559.33,-118.11,0.16,12.16,1,222.46,4992.04,17.01,261.86,84.16,0.26,83.14,1,1095.17,5075.73,63.12,-283.96,-174.9,-290.04,96.86,1,1238.01,4357.96,1101.84,-590.68,-362.17,-622.28,0.0,1,1,1,1,1,1,0.9931467,-0.06579648,-0.09659482,-0.6513634,-0.7587658,-0.0,-0.4941506,0.2849541,0.82135034,-0.9707225,-0.24020375,-0.0,0.3029156,-0.9530173,-0.0,-0.5709538,-0.59986275,-0.5605144,0.0,0.0,0.0,0.0,0.0,3.57000732421875,0,0,1552.56,2712.0,1114.02,2047.48,1615.63,1270.64
125,2508.54,5011.07,30.06,1326.74,-421.91,-163.19,0.0,0,820.17,1750.49,17.01,-591.85,-838.24,0.26,92.16,0,1334.7,3733.83,352.38,-1083.65,451.15,401.36,40.62,0,2752.72,3952.17,17.02,-796.45,-17.54,0.15,12.16,1,252.76,5018.97,17.01,-39.35,189.66,0.2,83.14,1,1035.62,5028.94,23.83,-450.78,-371.0,-151.04,96.86,1,1110.48,4279.78,951.67,-586.78,-359.57,-758.46,0.0,1,1,1,1,1,1,0.92581505,-0.3521296,-0.13737255,-0.57252795,-0.81988525,-0.0,-0.10488544,0.25406057,0.9614844,-0.999201,-0.03996804,-0.0,0.25352716,-0.96732825,-0.0,-0.6547266,-0.7522955,-0.07337981,0.0,0.0,0.0,0.0,0.0,3.3600006103515625,0,0,1827.22,2712.04,841.12,1917.77,1468.22,1194.88
124,2695.1,4918.68,16.3,1142.2,-791.4,-6.7,0.0,0,679.98,1540.75,17.01,-611.53,-949.09,0.26,92.16,0,1092.78,3843.46,447.63,-1049.93,535.53,452.09,33.68,0,2625.6,3961.04,17.02,-891.16,115.42,0.14,12.16,1,239.89,5062.48,17.01,-35.11,219.32,0.25,83.14,1,882.87,4919.83,16.9,-712.43,-411.76,2.68,96.86,1,993.51,4208.11,786.94,-583.18,-357.31,-883.38,0.0,1,1,1,1,1,1,0.7832474,-0.6211894,-0.025440518,-0.544765,-0.8385887,-0.0,0.3841155,0.5066715,0.7718415,-0.9874407,0.15799052,-0.0,0.102522634,-0.9947307,-0.0,-0.85188025,-0.52373666,0.0,0.0,0.0,0.0,0.0,0.0,3.1500091552734375,0,0,1998.55,2793.9,507.89,1821.41,1375.02,1054.39
124,2904.84,4666.51,17.02,577.11,-1230.01,0.47,0.0,0,582.1,1385.29,17.01,-623.37,-1010.2,0.26,92.16,0,901.13,3957.65,535.3,-945.89,656.19,449.59,26.74,0,2394.66,4006.72,17.02,-1000.96,275.92,0.14,12.16,1,232.4,5125.97,102.9,-32.41,282.16,411.94,83.14,1,757.08,4864.03,52.21,-828.91,-331.57,361.23,96.86,1,870.98,4165.28,599.09,-729.76,1737.37,-451.33,0.0,1,1,1,1,1,1,0.37221682,-0.9281458,-0.0,-0.5161494,-0.8564986,-0.0,0.632414,0.67730016,0.37592164,-0.9607651,0.27736312,-0.0,0.19666886,-0.96311665,0.18365109,-0.9707225,-0.24020375,0.0,0.0,0.0,0.0,0.0,0.0,2.9499969482421875,0,0,2174.08,2854.93,219.29,1638.76,1255.75,894.6
124,2969.52,4473.13,17.02,383.63,-1312.88,0.14,0.0,0,409.13,1148.2,17.01,-879.22,-868.26,0.29,92.16,0,700.63,4095.93,608.97,-781.84,657.97,216.95,19.8,0,2204.94,4066.85,17.02,-1065.06,367.06,0.14,12.16,1,225.82,5183.03,171.64,-31.35,283.13,283.14,83.14,1,615.86,4796.29,113.39,-180.63,-752.37,278.26,96.86,1,731.54,4497.25,500.42,-725.39,1727.25,-572.85,0.0,1,1,1,1,1,1,0.2565264,-0.96653724,-0.0,-0.73684394,-0.67606294,-0.0,0.54687464,0.7436539,-0.38458672,-0.94369584,0.33081442,-0.0,0.49935928,-0.62219197,0.6029241,-0.93306786,-0.03972226,0.35750034,0.0,0.0,0.0,0.0,0.0,2.7400054931640625,0,0,2289.72,3399.08,416.89,1609.29,913.31,502.59
